	match_id	time	type	key	slot	player_slot
1724	5980047911	373	chatwheel	11	2	2.0
1725	5980047911	388	chatwheel	25001	4	4.0
1726	5980047911	397	chatwheel	10	1	1.0
1727	5980047911	577	chatwheel	71	6	129.0
1728	5980047911	584	chatwheel	71	6	129.0
1729	5980047911	607	chatwheel	71	6	129.0
1730	5980047911	630	chatwheel	1	4	4.0
1731	5980047911	655	chatwheel	2	6	129.0
1732	5980047911	665	chatwheel	1	4	4.0
1733	5980047911	669	chat	kuda poni	9	132.0
1734	5980047911	673	chatwheel	2	2	2.0
1735	5980047911	715	chatwheel	2	2	2.0
1736	5980047911	731	chatwheel	2	2	2.0
1737	5980047911	763	chatwheel	2	2	2.0
1738	5980047911	776	chat	sakit jav ae	9	132.0
1739	5980047911	827	chatwheel	25001	4	4.0
1740	5980047911	836	chatwheel	8	6	129.0
1741	5980047911	992	chatwheel	25001	4	4.0
1742	5980047911	1050	chatwheel	71	2	2.0
1743	5980047911	1058	chatwheel	69	8	131.0
1744	5980047911	1058	chatwheel	69	8	131.0
1745	5980047911	1060	chatwheel	71	3	3.0
1746	5980047911	1060	chatwheel	71	3	3.0
1747	5980047911	1122	chatwheel	25001	4	4.0
1748	5980047911	1149	chatwheel	2	5	128.0
1749	5980047911	1150	chatwheel	2	5	128.0
1750	5980047911	1165	chatwheel	325	4	4.0
1751	5980047911	1166	chatwheel	2	4	4.0
1752	5980047911	1254	chatwheel	71	0	0.0
1753	5980047911	1254	chatwheel	71	0	0.0
1754	5980047911	1272	chatwheel	2	3	3.0
1755	5980047911	1337	chatwheel	71	0	0.0
1756	5980047911	1337	chatwheel	71	0	0.0
1757	5980047911	1339	chatwheel	71	0	0.0
1758	5980047911	1339	chatwheel	71	0	0.0
1759	5980047911	1453	chatwheel	0	0	0.0
1760	5980047911	1476	chatwheel	25001	4	4.0
1761	5980047911	1482	chatwheel	8	6	129.0
1762	5980047911	1591	chatwheel	324	8	131.0
1763	5980047911	1595	chatwheel	0	0	0.0
1764	5980047911	1595	chatwheel	0	0	0.0
1765	5980047911	1605	chatwheel	128001	6	129.0
1766	5980047911	1611	chatwheel	25001	4	4.0
1767	5980047911	1612	chatwheel	25001	4	4.0
1768	5980047911	1619	chatwheel	324	8	131.0
1769	5980047911	1642	chatwheel	323	0	0.0
1770	5980047911	1642	chatwheel	323	0	0.0
1771	5980047911	1644	chatwheel	323	4	4.0
1772	5980047911	1657	chat	gg	2	2.0
1773	5980047911	1660	chat	gg	9	132.0
1774	5980047911	1660	chat	gg	5	128.0
1775	5980047911	1661	chat	gg	7	130.0
1776	5980047911	1662	chat	gg	3	3.0
1777	5980047911	1664	chat	gg	8	131.0
1778	5980040089	-765	chatwheel	323	4	4.0
1779	5980040089	-764	chatwheel	323	4	4.0
1780	5980040089	-752	chatwheel	260	1	1.0
1781	5980040089	-727	chatwheel	324	0	0.0
1782	5980040089	-725	chatwheel	324	0	0.0
1783	5980040089	-723	chatwheel	323	8	131.0
1784	5980040089	-722	chatwheel	76	8	131.0
1785	5980040089	-573	chatwheel	322	0	0.0
1786	5980040089	-571	chatwheel	5	0	0.0
1787	5980040089	-570	chatwheel	324	0	0.0
1788	5980040089	-565	chatwheel	324	6	129.0
1789	5980040089	-563	chatwheel	323	6	129.0
1790	5980040089	-88	chatwheel	120001	4	4.0
1791	5980040089	-88	chatwheel	0	1	1.0
1792	5980040089	-88	chatwheel	120001	4	4.0
1793	5980040089	-85	chatwheel	90001	3	3.0
1794	5980040089	-85	chatwheel	90001	3	3.0
1795	5980040089	-79	chatwheel	90006	3	3.0
1796	5980040089	-79	chat	gl hf guys <3	8	131.0
1797	5980040089	-79	chatwheel	90007	3	3.0
1798	5980040089	-78	chat	glgl	3	3.0
1799	5980040089	-75	chatwheel	88001	7	130.0
1800	5980040089	-75	chatwheel	106004	8	131.0
1801	5980040089	-72	chatwheel	106007	8	131.0
1802	5980040089	-70	chat	glhf	0	0.0
1803	5980040089	-67	chatwheel	128003	5	128.0
1804	5980040089	-65	chat		0	0.0
1805	5980040089	-65	chat	gl hF	4	4.0
1806	5980040089	-64	chatwheel	106001	8	131.0
1807	5980040089	-60	chatwheel	61006	9	132.0
1808	5980040089	-59	chatwheel	120005	4	4.0
1809	5980040089	-59	chatwheel	61007	9	132.0
1810	5980040089	-36	chatwheel	71	3	3.0
1811	5980040089	-36	chatwheel	71	3	3.0
1812	5980040089	-22	chatwheel	7	4	4.0
1813	5980040089	-22	chatwheel	7	4	4.0
1814	5980040089	-21	chatwheel	62	1	1.0
1815	5980040089	-20	chatwheel	62	1	1.0
1816	5980040089	-1	chatwheel	94002	1	1.0
1817	5980040089	1	chatwheel	7	9	132.0
1818	5980040089	10	chatwheel	94002	1	1.0
1819	5980040089	67	chatwheel	120003	4	4.0
1820	5980040089	68	chatwheel	90003	3	3.0
1821	5980040089	68	chatwheel	90003	3	3.0
1822	5980040089	68	chatwheel	63	1	1.0
1823	5980040089	68	chatwheel	63	1	1.0
1824	5980040089	68	chat	g	8	131.0
1825	5980040089	68	chat	g	3	3.0
1826	5980040089	68	chat	g	2	2.0
1827	5980040089	139	chatwheel	62	1	1.0
1828	5980040089	186	chatwheel	120003	4	4.0
1829	5980040089	220	chatwheel	90003	3	3.0
1830	5980040089	220	chatwheel	90003	3	3.0
1831	5980040089	243	chatwheel	94001	1	1.0
1832	5980040089	283	chatwheel	7	8	131.0
1833	5980040089	334	chatwheel	94002	1	1.0
1834	5980040089	729	chatwheel	106001	8	131.0
1835	5980040089	838	chatwheel	8002	6	129.0
1836	5980040089	881	chatwheel	7	8	131.0
1837	5980040089	1140	chatwheel	0	1	1.0
1838	5980040089	1217	chatwheel	120001	4	4.0
1839	5980040089	1217	chatwheel	120001	4	4.0
1840	5980040089	1304	chatwheel	324	0	0.0
1841	5980040089	1305	chatwheel	324	0	0.0
1842	5980040089	1324	chatwheel	120002	4	4.0
1843	5980040089	1373	chatwheel	106001	8	131.0
1844	5980040089	1403	chatwheel	324	0	0.0
1845	5980040089	1403	chatwheel	94002	1	1.0
1846	5980040089	1409	chatwheel	324	4	4.0
1847	5980040089	1463	chatwheel	90004	3	3.0
1848	5980040089	1463	chatwheel	90004	3	3.0
1849	5980040089	1488	chatwheel	6	2	2.0
1850	5980040089	1511	chatwheel	71	1	1.0
1851	5980040089	1511	chatwheel	71	1	1.0
1852	5980040089	1557	chatwheel	120002	4	4.0
1853	5980040089	1559	chatwheel	94001	1	1.0
1854	5980040089	1559	chatwheel	90001	3	3.0
1855	5980040089	1559	chatwheel	90001	3	3.0
1856	5980040089	1573	chatwheel	324	0	0.0
1857	5980040089	1575	chatwheel	120003	4	4.0
1858	5980040089	1582	chatwheel	120001	4	4.0
1859	5980040089	1623	chatwheel	324	0	0.0
1860	5980040089	1643	chatwheel	90003	3	3.0
1861	5980040089	1643	chatwheel	90004	3	3.0
1862	5980040089	1672	chatwheel	75	5	128.0
1863	5980040089	1676	chat	gg	8	131.0
1864	5980040089	1678	chat	GG	0	0.0
1865	5980040089	1678	chat	gg	2	2.0
1866	5980040089	1679	chatwheel	94002	1	1.0
1867	5980040089	1680	chat	gg	4	4.0
1868	5980040089	1682	chat	gg	2	2.0
1869	5980002670	-179	chatwheel	64	0	0.0
1870	5980002670	-43	chatwheel	61	2	2.0
1871	5980002670	11	chatwheel	61	2	2.0
1872	5980002670	124	chat	wait discord	0	0.0
1873	5980002670	124	chat	gwr	0	0.0
1874	5980002670	124	chat	g	7	130.0
1875	5980002670	124	chat	g	6	129.0
1876	5980002670	143	chatwheel	91007	0	0.0
1877	5980002670	463	chatwheel	61	2	2.0
1878	5980002670	487	chatwheel	61	2	2.0
1879	5980002670	511	chatwheel	103004	3	3.0
1880	5980002670	536	chatwheel	91004	0	0.0
1881	5980002670	536	chatwheel	91004	0	0.0
1882	5980002670	710	chatwheel	103004	3	3.0
1883	5980002670	716	chatwheel	91004	0	0.0
1884	5980002670	716	chatwheel	91004	0	0.0
1885	5980002670	734	chatwheel	71	1	1.0
1886	5980002670	776	chatwheel	91007	0	0.0
1887	5980002670	776	chatwheel	91007	0	0.0
1888	5980002670	862	chatwheel	91006	0	0.0
1889	5980002670	862	chatwheel	91007	0	0.0
1890	5980002670	865	chatwheel	71	2	2.0
1891	5980002670	885	chatwheel	94004	9	132.0
1892	5980002670	1136	chatwheel	71	1	1.0
1893	5980002670	1361	chatwheel	71	4	4.0
1894	5980002670	1362	chatwheel	71	4	4.0
1895	5980002670	1363	chatwheel	71	4	4.0
1896	5980002670	1574	chatwheel	71	4	4.0
1897	5980002670	1574	chatwheel	71	4	4.0
1898	5980002670	1761	chatwheel	19004	8	131.0
1899	5980002670	1764	chatwheel	91006	0	0.0
1900	5980002670	1764	chatwheel	91006	0	0.0
1901	5980002670	1920	chatwheel	91006	0	0.0
1902	5980002670	1989	chatwheel	19004	8	131.0
1903	5980002670	2035	chatwheel	19004	8	131.0
1904	5980002670	2063	chatwheel	71	2	2.0
1905	5980002670	2081	chatwheel	19004	8	131.0
1906	5980002670	2085	chatwheel	73	0	0.0
1907	5980002670	2085	chat	gg	1	1.0
1908	5980002670	2086	chat	Gg	3	3.0
1909	5980002670	2087	chat	gg	4	4.0
1910	5980002670	2087	chat	Gg	6	129.0
1911	5980002670	2087	chatwheel	94004	9	132.0
1912	5980002670	2087	chat	GG	5	128.0
1913	5980002670	2087	chat	GG	7	130.0
1914	5980002670	2089	chat	gl next	0	0.0
1915	5980002670	2089	chat	gg	9	132.0
1916	5980002670	2092	chat	gg	8	131.0
1917	5980002670	2092	chat	TY	5	128.0
1918	5980002670	2096	chat	ty	8	131.0
1919	5979921701	-84	chatwheel	5	1	1.0
1920	5979921701	-82	chatwheel	6	1	1.0
1921	5979921701	-82	chat	glhf	0	0.0
1922	5979921701	-74	chatwheel	114004	0	0.0
1923	5979921701	-62	chat	คนแพ้ไม่ใช่คนอารมดี	6	129.0
1924	5979921701	-58	chat	ok	3	3.0
1925	5979921701	-54	chat		6	129.0
1926	5979921701	-49	chatwheel	114007	0	0.0
1927	5979921701	-47	chatwheel	322	7	130.0
1928	5979921701	12	chat	sec	8	131.0
1929	5979921701	12	chat	SEC	6	129.0
1930	5979921701	12	chat	mic	6	129.0
1931	5979921701	12	chatwheel	114004	0	0.0
1932	5979921701	12	chat	ready	6	129.0
1933	5979921701	12	chat	g	0	0.0
1934	5979921701	103	chatwheel	74005	6	129.0
1935	5979921701	309	chatwheel	7	1	1.0
1936	5979921701	663	chatwheel	74004	6	129.0
1937	5979921701	952	chatwheel	71	1	1.0
1938	5979921701	1163	chatwheel	61	0	0.0
1939	5979921701	1164	chatwheel	33001	3	3.0
1940	5979921701	1853	chatwheel	324	5	128.0
1941	5979921701	1853	chatwheel	324	5	128.0
1942	5979921701	1921	chatwheel	76	3	3.0
1943	5979921701	1922	chat	gg	2	2.0
1944	5979921701	1922	chat	GGWP	0	0.0
1945	5979921701	1923	chat	GG	1	1.0
1946	5979921701	1923	chatwheel	76	8	131.0
1947	5979921701	1924	chat	GG	7	130.0
1948	5979921701	1926	chat	gg	9	132.0
1949	5979918241	-64	chatwheel	41008	8	131.0
1950	5979918241	-63	chatwheel	41008	8	131.0
1951	5979918241	273	chatwheel	71	3	3.0
1952	5979918241	332	chat	ping	5	128.0
1953	5979918241	332	chat	ping	7	130.0
1954	5979918241	332	chat	G	7	130.0
1955	5979918241	332	chat	g	6	129.0
1956	5979918241	332	chatwheel	12	2	2.0
1957	5979918241	332	chat	gwr	8	131.0
1958	5979918241	332	chat	rdy	4	4.0
1959	5979918241	332	chat	g sry	9	132.0
1960	5979918241	332	chat	G	5	128.0
1961	5979918241	383	chatwheel	41004	8	131.0
1962	5979918241	395	chatwheel	74003	9	132.0
1963	5979918241	419	chat	g	6	129.0
1964	5979918241	419	chat	go	4	4.0
1965	5979918241	419	chat	gwr	8	131.0
1966	5979918241	419	chat	g bugged skill lol	5	128.0
1967	5979918241	419	chatwheel	74005	9	132.0
1968	5979918241	422	chatwheel	91004	0	0.0
1969	5979918241	525	chatwheel	74004	9	132.0
1970	5979918241	525	chatwheel	74003	9	132.0
1971	5979918241	536	chatwheel	58	1	1.0
1972	5979918241	991	chatwheel	71	2	2.0
1973	5979918241	1094	chatwheel	41008	8	131.0
1974	5979918241	1095	chatwheel	41008	8	131.0
1975	5979918241	1317	chatwheel	71	5	128.0
1976	5979918241	1317	chatwheel	71	5	128.0
1977	5979918241	1535	chatwheel	2	3	3.0
1978	5979918241	1642	chatwheel	71	5	128.0
1979	5979918241	1642	chatwheel	71	5	128.0
1980	5979918241	1887	chatwheel	7	0	0.0
1981	5979918241	2042	chat	gg	8	131.0
1982	5979918241	2045	chat	Gg	6	129.0
1983	5979918241	2046	chat	gg	4	4.0
1984	5979918241	2046	chat	GG	5	128.0
1985	5979918241	2047	chat	gg	3	3.0
1986	5979918241	2053	chatwheel	73	0	0.0
1987	5979898223	-85	chatwheel	54	0	0.0
1988	5979898223	-79	chatwheel	71	1	1.0
1989	5979898223	-79	chatwheel	71	1	1.0
1990	5979898223	-77	chatwheel	25001	2	2.0
1991	5979898223	-65	chat	hf	2	2.0
1992	5979898223	-18	chatwheel	25001	2	2.0
1993	5979898223	5	chatwheel	62	6	129.0
1994	5979898223	16	chatwheel	44002	0	0.0
1995	5979898223	17	chatwheel	7	2	2.0
1996	5979898223	18	chatwheel	112003	1	1.0
1997	5979898223	19	chatwheel	112003	1	1.0
1998	5979898223	82	chatwheel	69003	3	3.0
1999	5979898223	156	chatwheel	11005	6	129.0
2000	5979898223	303	chatwheel	107004	9	132.0
2001	5979898223	309	chatwheel	107006	9	132.0
2002	5979898223	392	chatwheel	71	8	131.0
2003	5979898223	545	chatwheel	107004	9	132.0
2004	5979898223	1097	chat	sec	2	2.0
2005	5979898223	1097	chatwheel	30001	4	4.0
2006	5979898223	1097	chatwheel	30001	4	4.0
2007	5979898223	1097	chatwheel	112003	1	1.0
2008	5979898223	1097	chatwheel	112004	1	1.0
2009	5979898223	1097	chatwheel	71	3	3.0
2010	5979898223	1097	chat	G	1	1.0
2011	5979898223	1097	chat	G	2	2.0
2012	5979898223	1283	chatwheel	7	8	131.0
2013	5979898223	1286	chatwheel	107004	9	132.0
2014	5979898223	1286	chatwheel	107004	9	132.0
2015	5979898223	1318	chatwheel	231	0	0.0
2016	5979898223	1318	chatwheel	231	0	0.0
2017	5979898223	1535	chatwheel	107004	9	132.0
2018	5979898223	1535	chatwheel	107004	9	132.0
2019	5979898223	1549	chatwheel	71	2	2.0
2020	5979898223	1549	chatwheel	71	2	2.0
2021	5979898223	1551	chatwheel	71	7	130.0
2022	5979898223	1551	chatwheel	71	7	130.0
2023	5979898223	1567	chatwheel	54	0	0.0
2024	5979898223	1998	chatwheel	112003	1	1.0
2025	5979898223	1999	chatwheel	112003	1	1.0
2026	5979898223	2023	chatwheel	71	5	128.0
2027	5979898223	2024	chatwheel	71	8	131.0
2028	5979898223	2048	chatwheel	71	3	3.0
2029	5979898223	2050	chatwheel	54	0	0.0
2030	5979898223	2100	chatwheel	112003	1	1.0
2031	5979898223	2101	chatwheel	112003	1	1.0
2032	5979898223	2111	chatwheel	71	3	3.0
2033	5979898223	2128	chat	gg	5	128.0
2034	5979898223	2128	chat	gg	6	129.0
2035	5979898223	2130	chat	gg	3	3.0
2036	5979898223	2133	chat	gg wp	1	1.0
2037	5979898223	2136	chat	gg	8	131.0
2038	5979898223	2138	chat	gg	0	0.0
2039	5979852763	-84	chatwheel	94001	5	128.0
2040	5979852763	-82	chatwheel	94001	5	128.0
2041	5979852763	-76	chatwheel	94004	5	128.0
2042	5979852763	-74	chat	glhf	0	0.0
2043	5979852763	-71	chatwheel	10008	0	0.0
2044	5979852763	-41	chatwheel	17004	6	129.0
2045	5979852763	-39	chatwheel	106006	1	1.0
2046	5979852763	-38	chatwheel	9001	3	3.0
2047	5979852763	-35	chatwheel	94004	5	128.0
2048	5979852763	273	chatwheel	71	9	132.0
2049	5979852763	950	chatwheel	71	4	4.0
2050	5979852763	1076	chatwheel	71	3	3.0
2051	5979852763	1162	chatwheel	9003	3	3.0
2052	5979852763	2020	chat	GGWPF	6	129.0
2053	5979852763	2021	chat	Gg	5	128.0
2054	5979852763	2022	chat	GG	1	1.0
2055	5979852763	2023	chat	GG	7	130.0
2056	5979852763	2024	chatwheel	76	8	131.0
2057	5979852763	2025	chat	gg	4	4.0
2058	5979852763	2027	chat	gg	0	0.0
2059	5979845228	-67	chatwheel	94001	8	131.0
2060	5979845228	-67	chatwheel	94001	8	131.0
2061	5979845228	-57	chat	wait sry	0	0.0
2062	5979845228	-57	chatwheel	13004	9	132.0
2063	5979845228	-57	chat	fps prob	0	0.0
2064	5979845228	-57	chatwheel	13007	9	132.0
2065	5979845228	-57	chat	restart pc	2	2.0
2066	5979845228	-57	chat	TYT	7	130.0
2067	5979845228	-57	chatwheel	13005	9	132.0
2068	5979845228	-57	chatwheel	128003	4	4.0
2069	5979845228	-57	chatwheel	128003	4	4.0
2070	5979845228	-57	chatwheel	13007	9	132.0
2071	5979845228	-57	chat	gwr	7	130.0
2072	5979845228	-57	chat	gogo	2	2.0
2073	5979845228	-57	chat	g sry	0	0.0
2074	5979845228	13	chatwheel	71	0	0.0
2075	5979845228	13	chatwheel	71	0	0.0
2076	5979845228	115	chatwheel	61	2	2.0
2077	5979845228	200	chatwheel	13004	9	132.0
2078	5979845228	476	chatwheel	13004	9	132.0
2079	5979845228	513	chatwheel	13004	9	132.0
2080	5979845228	960	chatwheel	94004	8	131.0
2081	5979845228	1578	chatwheel	71	2	2.0
2082	5979845228	1868	chatwheel	13004	9	132.0
2083	5979845228	1938	chat	gg	1	1.0
2084	5979845228	1938	chat	gg	2	2.0
2085	5979845228	1939	chat	gg	4	4.0
2086	5979845228	1939	chatwheel	73	0	0.0
2087	5979845228	1939	chatwheel	73	0	0.0
2088	5979845228	1940	chat	GG	5	128.0
2089	5979845228	1942	chat	gg	7	130.0
2090	5979845228	1949	chat	Gg	6	129.0
2091	5979824549	-87	chatwheel	94	0	0.0
2092	5979824549	-87	chatwheel	94	0	0.0
2093	5979824549	-87	chatwheel	322	3	3.0
2094	5979824549	-87	chatwheel	322	7	130.0
2095	5979824549	-87	chatwheel	322	7	130.0
2096	5979824549	-87	chat	G	2	2.0
2097	5979824549	-87	chatwheel	324	2	2.0
2098	5979824549	-87	chatwheel	324	2	2.0
2099	5979824549	-87	chat	g	9	132.0
2100	5979824549	-83	chat	GL HF	7	130.0
2101	5979824549	-81	chat		7	130.0
2102	5979824549	-78	chatwheel	84006	1	1.0
2103	5979824549	-77	chatwheel	94	0	0.0
2104	5979824549	-77	chatwheel	94	0	0.0
2105	5979824549	-76	chat	gl	1	1.0
2106	5979824549	-74	chatwheel	84006	1	1.0
2107	5979824549	-73	chatwheel	58004	9	132.0
2108	5979824549	-72	chatwheel	97004	6	129.0
2109	5979824549	-63	chat	恶魔	0	0.0
2110	5979824549	-60	chat	小学妹	0	0.0
2111	5979824549	-7	chatwheel	97001	6	129.0
2112	5979824549	277	chatwheel	94	0	0.0
2113	5979824549	278	chatwheel	7	3	3.0
2114	5979824549	285	chat	欺负小学妹	7	130.0
2115	5979824549	290	chatwheel	324	2	2.0
2116	5979824549	380	chatwheel	260	2	2.0
2117	5979824549	381	chatwheel	324	2	2.0
2118	5979824549	383	chatwheel	90	3	3.0
2119	5979824549	587	chatwheel	260	2	2.0
2120	5979824549	587	chatwheel	84004	1	1.0
2121	5979824549	588	chatwheel	324	2	2.0
2122	5979824549	588	chatwheel	121001	3	3.0
2123	5979824549	589	chatwheel	121002	3	3.0
2124	5979824549	589	chatwheel	87	2	2.0
2125	5979824549	721	chatwheel	324	2	2.0
2126	5979824549	722	chatwheel	121001	3	3.0
2127	5979824549	723	chatwheel	324	3	3.0
2128	5979824549	725	chatwheel	324	3	3.0
2129	5979824549	731	chatwheel	84004	1	1.0
2130	5979824549	733	chatwheel	97004	6	129.0
2131	5979824549	734	chatwheel	58003	9	132.0
2132	5979824549	907	chatwheel	260	2	2.0
2133	5979824549	908	chatwheel	260	2	2.0
2134	5979824549	909	chatwheel	90	3	3.0
2135	5979824549	909	chatwheel	94	0	0.0
2136	5979824549	910	chatwheel	7	3	3.0
2137	5979824549	956	chatwheel	324	2	2.0
2138	5979824549	958	chatwheel	104004	2	2.0
2139	5979824549	1020	chatwheel	121001	3	3.0
2140	5979824549	1021	chatwheel	121002	3	3.0
2141	5979824549	1043	chatwheel	6001	0	0.0
2142	5979824549	1044	chatwheel	7	3	3.0
2143	5979824549	1125	chatwheel	7	3	3.0
2144	5979824549	1227	chatwheel	104004	2	2.0
2145	5979824549	1228	chatwheel	104003	2	2.0
2146	5979824549	1228	chatwheel	7	3	3.0
2147	5979824549	1291	chatwheel	84004	1	1.0
2148	5979824549	1291	chatwheel	324	2	2.0
2149	5979824549	1292	chatwheel	84006	1	1.0
2150	5979824549	1293	chatwheel	7	3	3.0
2151	5979824549	1295	chatwheel	324	3	3.0
2152	5979824549	1363	chatwheel	104004	2	2.0
2153	5979824549	1366	chatwheel	104003	2	2.0
2154	5979824549	1449	chatwheel	121001	3	3.0
2155	5979824549	1450	chatwheel	84004	1	1.0
2156	5979824549	1450	chatwheel	324	2	2.0
2157	5979824549	1450	chatwheel	90	3	3.0
2158	5979824549	1451	chatwheel	84006	1	1.0
2159	5979824549	1451	chatwheel	7	3	3.0
2160	5979824549	1453	chatwheel	104003	2	2.0
2161	5979824549	1455	chatwheel	6001	0	0.0
2162	5979824549	1512	chatwheel	2	3	3.0
2163	5979824549	1533	chatwheel	87	2	2.0
2164	5979824549	1535	chatwheel	7	3	3.0
2165	5979824549	1540	chatwheel	94	0	0.0
2166	5979824549	1563	chatwheel	324	2	2.0
2167	5979824549	1565	chatwheel	104004	2	2.0
2168	5979824549	1567	chatwheel	128003	8	131.0
2169	5979824549	1568	chatwheel	128004	8	131.0
2170	5979824549	1571	chatwheel	84006	1	1.0
2171	5979824549	1574	chatwheel	84005	1	1.0
2172	5979824549	1657	chatwheel	7	3	3.0
2173	5979824549	1665	chatwheel	121001	3	3.0
2174	5979824549	1666	chatwheel	90	3	3.0
2175	5979824549	1668	chatwheel	7	3	3.0
2176	5979824549	1674	chatwheel	2	3	3.0
2177	5979824549	1678	chatwheel	324	2	2.0
2178	5979824549	1811	chatwheel	71	9	132.0
2179	5979824549	1811	chatwheel	71	9	132.0
2180	5979824549	1814	chatwheel	71	9	132.0
2181	5979824549	1887	chatwheel	54	4	4.0
2182	5979824549	1890	chatwheel	90	3	3.0
2183	5979824549	1891	chatwheel	7	3	3.0
2184	5979824549	1931	chatwheel	2	3	3.0
2185	5979824549	1948	chatwheel	324	3	3.0
2186	5979824549	1953	chatwheel	324	3	3.0
2187	5979824549	1956	chatwheel	6001	0	0.0
2188	5979824549	1962	chatwheel	84006	1	1.0
2189	5979824549	2011	chatwheel	71	3	3.0
2190	5979824549	2097	chatwheel	71	9	132.0
2191	5979824549	2148	chatwheel	121001	3	3.0
2192	5979824549	2149	chatwheel	7	3	3.0
2193	5979824549	2168	chatwheel	121001	3	3.0
2194	5979824549	2170	chatwheel	7	3	3.0
2195	5979824549	2171	chatwheel	324	2	2.0
2196	5979824549	2172	chatwheel	323	3	3.0
2197	5979824549	2172	chatwheel	104004	2	2.0
2198	5979824549	2173	chatwheel	6001	0	0.0
2199	5979824549	2173	chatwheel	324	3	3.0
2200	5979824549	2173	chatwheel	84006	1	1.0
2201	5979824549	2176	chat	gg	4	4.0
2202	5979824549	2177	chat	gg	0	0.0
2203	5979824549	2177	chat	gg	3	3.0
2204	5979824549	2178	chat	gg	7	130.0
2205	5979824549	2178	chat	GG	9	132.0
2206	5979818737	-132	chatwheel	62	6	129.0
2207	5979818737	-88	chatwheel	126001	2	2.0
2208	5979818737	-88	chatwheel	54	0	0.0
2209	5979818737	-88	chatwheel	71	2	2.0
2210	5979818737	-88	chatwheel	71	2	2.0
2211	5979818737	-88	chatwheel	71	2	2.0
2212	5979818737	-88	chatwheel	5	8	131.0
2213	5979818737	-88	chat	some issues	5	128.0
2214	5979818737	-88	chatwheel	71	4	4.0
2215	5979818737	-88	chatwheel	100001	9	132.0
2216	5979818737	-88	chatwheel	71	4	4.0
2217	5979818737	-88	chatwheel	324	8	131.0
2218	5979818737	-88	chatwheel	324	8	131.0
2219	5979818737	-88	chatwheel	11001	6	129.0
2220	5979818737	-88	chatwheel	71	4	4.0
2221	5979818737	-88	chatwheel	71	4	4.0
2222	5979818737	-88	chatwheel	7	9	132.0
2223	5979818737	-88	chatwheel	100002	9	132.0
2224	5979818737	-88	chatwheel	322	6	129.0
2225	5979818737	-88	chatwheel	7	8	131.0
2226	5979818737	-88	chatwheel	7	8	131.0
2227	5979818737	-88	chatwheel	62	6	129.0
2228	5979818737	-88	chatwheel	62	6	129.0
2229	5979818737	-88	chatwheel	128002	4	4.0
2230	5979818737	-88	chatwheel	94003	0	0.0
2231	5979818737	-88	chatwheel	94004	0	0.0
2232	5979818737	-88	chatwheel	100004	9	132.0
2233	5979818737	-88	chatwheel	128001	4	4.0
2234	5979818737	-88	chatwheel	11004	6	129.0
2235	5979818737	-88	chat	whats the pause for?	10	
2236	5979818737	-88	chat	G	6	129.0
2237	5979818737	-88	chat	g	9	132.0
2238	5979818737	-88	chat	Sry	6	129.0
2239	5979818737	-84	chat	HF	2	2.0
2240	5979818737	-81	chat	glgl	3	3.0
2241	5979818737	-78	chat	glhf	8	131.0
2242	5979818737	-63	chatwheel	126001	2	2.0
2243	5979818737	2	chatwheel	7	8	131.0
2244	5979818737	7	chatwheel	62	6	129.0
2245	5979818737	9	chatwheel	126001	2	2.0
2246	5979818737	9	chatwheel	126001	2	2.0
2247	5979818737	336	chatwheel	71	8	131.0
2248	5979818737	337	chatwheel	71	8	131.0
2249	5979818737	936	chatwheel	71	1	1.0
2250	5979818737	1117	chatwheel	7	2	2.0
2251	5979818737	1178	chatwheel	71	4	4.0
2252	5979818737	1179	chatwheel	71	4	4.0
2253	5979818737	1509	chatwheel	71	8	131.0
2254	5979818737	1513	chatwheel	54	0	0.0
2255	5979818737	1632	chatwheel	79003	1	1.0
2256	5979818737	1632	chatwheel	79003	1	1.0
2257	5979818737	1656	chatwheel	7	2	2.0
2258	5979818737	1669	chatwheel	7	2	2.0
2259	5979818737	1674	chatwheel	100001	9	132.0
2260	5979818737	1693	chatwheel	94001	0	0.0
2261	5979818737	1738	chatwheel	7	2	2.0
2262	5979818737	1756	chatwheel	7	8	131.0
2263	5979818737	1785	chatwheel	71	8	131.0
2264	5979818737	1836	chatwheel	71	8	131.0
2265	5979818737	2042	chat	gg	9	132.0
2266	5979818737	2045	chat	gg	5	128.0
2267	5979818737	2045	chat	gg	3	3.0
2268	5979818737	2049	chat	gg wp	1	1.0
2269	5979772879	-84	chat	sec	6	129.0
2270	5979772879	-84	chatwheel	35002	0	0.0
2271	5979772879	-84	chatwheel	96003	1	1.0
2272	5979772879	-84	chat	g sry	6	129.0
2273	5979772879	-84	chatwheel	35002	0	0.0
2274	5979772879	-84	chatwheel	96001	1	1.0
2275	5979772879	-84	chatwheel	96003	1	1.0
2276	5979772879	-84	chat	gwr	6	129.0
2277	5979772879	-84	chat	g	3	3.0
2278	5979772879	-84	chatwheel	96002	1	1.0
2279	5979772879	-80	chatwheel	54005	5	128.0
2280	5979772879	-79	chatwheel	54004	5	128.0
2281	5979772879	-66	chatwheel	35001	0	0.0
2282	5979772879	-64	chatwheel	35001	0	0.0
2283	5979772879	-59	chatwheel	100006	8	131.0
2284	5979772879	-47	chatwheel	54002	5	128.0
2285	5979772879	-43	chatwheel	54001	5	128.0
2286	5979772879	-39	chatwheel	0	0	0.0
2287	5979772879	-34	chatwheel	7	0	0.0
