	match_id	account_id	player_slot	hero_id	skill_upgrade_1	skill_upgrade_2	skill_upgrade_3	skill_upgrade_4	skill_upgrade_5	skill_upgrade_6	skill_upgrade_7	skill_upgrade_8	skill_upgrade_9	skill_upgrade_10	skill_upgrade_11	skill_upgrade_12	skill_upgrade_13	skill_upgrade_14	skill_upgrade_15	skill_upgrade_16	skill_upgrade_17	skill_upgrade_18	skill_upgrade_19	skill_upgrade_20	skill_upgrade_21	skill_upgrade_22	skill_upgrade_23	skill_upgrade_24	skill_upgrade_25
2130	5971366922	174242016	0	121	8000	8007.0	8007.0	8006.0	8007.0	6491.0	8007.0	8006.0	8006.0	705.0	8006.0	6491.0	8000.0	8000.0	508.0	8000.0									
2131	5971366922	1078118200	1	42	5086	5087.0	5087.0	5086.0	5087.0	5087.0	5088.0	5089.0	5088.0	6119.0	5088.0	5089.0	5088.0	5086.0	5919.0	5086.0	5089.0	447.0							
2132	5971366922	192293564	2	19	5108	5106.0	5107.0	5106.0	5106.0	5109.0	5106.0	5107.0	5107.0	5107.0	6137.0	5109.0	6937.0	5108.0	718.0	5108.0	5109.0								
2133	5971366922	343084576	3	88	5462	5462.0	5463.0	5464.0	5462.0	5465.0	5463.0	5463.0	5463.0	5464.0	5464.0	5462.0	5464.0	5465.0	5903.0	402.0									
2134	5971366922	397387427	4	52	5241	5242.0	5242.0	5241.0	5242.0	5244.0	5242.0	5241.0	5241.0	5931.0	5243.0	5243.0	5243.0	5919.0	5243.0										
2135	5971366922	209287073	128	26	5044	5046.0	5044.0	5045.0	5046.0	5047.0	5044.0	5044.0	5046.0	5942.0	5045.0	5047.0	5046.0	5045.0											
2136	5971366922	274078636	129	110	5625	5623.0	5631.0	5626.0	5625.0	5630.0	5625.0	5626.0	5626.0	5626.0	406.0	5630.0	5623.0	5623.0											
2137	5971366922	451317002	130	129	6495	6583.0	6583.0	6495.0	6583.0	6598.0	6583.0	6582.0	6495.0	5938.0	6495.0	6598.0	6582.0	6582.0	5934.0	6582.0									
2138	5971366922	458287006	131	1	5004	5003.0	5003.0	7314.0	5004.0	5006.0	5004.0	5004.0	5003.0	6250.0	7314.0	5006.0	7314.0	7314.0	5003.0	5006.0	665.0								
2139	5971366922	392169957	132	13	5069	5071.0	5069.0	5072.0	5069.0	5073.0	5069.0	5071.0	5071.0	6009.0	5071.0	5073.0	5072.0	5072.0	348.0	5072.0	5073.0								
2140	5971307997	392565237	0	48	5222	5224.0	5222.0	5224.0	5222.0	5223.0	5225.0	5223.0	5224.0	5224.0	5223.0	5225.0	5223.0	5222.0	6127.0	7047.0	5225.0	6180.0	7055.0	6119.0					
2141	5971307997	104758571	1	17	5098	5100.0	5099.0	5100.0	5098.0	5101.0	5100.0	5098.0	5100.0	7873.0	5098.0	5101.0	5099.0	5099.0	6916.0	5099.0	5101.0	6167.0	6908.0						
2142	5971307997	184138153	2	96	5514	5516.0	5516.0	5516.0	5515.0	5517.0	5516.0	5514.0	5514.0	5514.0	5515.0	5515.0	5910.0	5515.0	6617.0	5517.0	5517.0	453.0							
2143	5971307997	193815691	3	101	5582	5581.0	5582.0	5583.0	5582.0	5584.0	5582.0	5583.0	5583.0	5583.0	6034.0	5584.0	5581.0	5581.0	6181.0	5581.0	5584.0	6885.0							
2144	5971307997	58429537	4	85	5442	5443.0	5443.0	5444.0	5444.0	5447.0	5444.0	5444.0	5443.0	807.0	5443.0	5447.0	5442.0	5442.0	616.0	5442.0	5447.0								
2145	5971307997	100895600	128	95	5509	5508.0	5510.0	5511.0	5509.0	5508.0	5510.0	5512.0	5508.0	6405.0	5511.0	5508.0	5512.0	5511.0	6959.0	5511.0	5512.0	5939.0							
2146	5971307997	218367241	129	126	7710	6470.0	7701.0	7701.0	7710.0	7705.0	6470.0	7701.0	7710.0	7710.0	7701.0	7705.0	6470.0	6470.0	7709.0	5938.0	7705.0	7706.0							
2147	5971307997	145331311	130	98	5525	5526.0	5526.0	5524.0	5526.0	5527.0	5526.0	5525.0	5525.0	7132.0	5525.0	5527.0	5524.0	5524.0	6948.0	5524.0	5527.0								
2148	5971307997	169756712	131	107	5609	5608.0	5608.0	5610.0	5609.0	5612.0	5609.0	5609.0	5610.0	324.0	5610.0	5612.0	5610.0	5608.0	5934.0	5608.0									
2149	5971307997	110759067	132	68	5347	5345.0	5345.0	5346.0	5345.0	5348.0	5345.0	5346.0	5346.0	5346.0	5949.0	5348.0	5347.0												
2150	5971296997	277141004	0	67	5334	5336.0	5334.0	5336.0	5334.0	5337.0	5336.0	5334.0	5336.0	5921.0	5335.0	5335.0	5337.0	5335.0	6148.0	5335.0	5337.0								
2151	5971296997	143693439	1	37	5163	5162.0	5162.0	5163.0	5162.0	5165.0	5164.0	5162.0	5164.0	5164.0	6982.0	5165.0	5164.0	5163.0											
2152	5971296997	134276083	2	55	5256	5256.0	5257.0	5256.0	5258.0	5256.0	5255.0	5257.0	5257.0	5257.0	5255.0	5255.0	5255.0	5258.0	6365.0										
2153	5971296997	107803494	3	126	7710	6470.0	7710.0	6470.0	6470.0	7705.0	6470.0	7701.0	7710.0	7873.0	7710.0	7705.0	7701.0	7701.0	7709.0	7701.0	7705.0								
2154	5971296997	138543123	4	16	5102	5103.0	5102.0	5103.0	5102.0	5105.0	5102.0	5103.0	5103.0	6872.0	5104.0	5105.0	5104.0												
2155	5971296997	202217968	128	52	5241	5243.0	5243.0	5241.0	5242.0	5244.0	5242.0	5242.0	5242.0	5241.0	5241.0	5243.0	5931.0	5244.0	516.0	5243.0	5244.0	6672.0							
2156	5971296997	168028715	129	41	5182	5184.0	5182.0	5184.0	5182.0	5185.0	5182.0	5691.0	5184.0	6250.0	5184.0	5691.0	5185.0	5691.0	6807.0	5691.0	5185.0	6210.0							
2157	5971296997	138857296	130	36	5158	5159.0	5159.0	5158.0	5158.0	5161.0	5160.0	5159.0	5158.0	5159.0	5982.0	5161.0	5160.0	5160.0	7110.0	5160.0	5161.0								
2158	5971296997	139876032	131	51	5237	5238.0	5237.0	5239.0	5237.0	5240.0	5237.0	5239.0	5239.0	5239.0	5932.0	5240.0	5238.0	5238.0	6512.0										
2159	5971296997	101259972	132	58	5270	5268.0	5268.0	5269.0	5269.0	5267.0	5269.0	5269.0	5268.0	6299.0	5268.0	5267.0	5270.0	5270.0											
2160	5971282014	886742476	0	42	5086	5087.0	5088.0	5087.0	5087.0	5088.0	5088.0	5088.0	6119.0	5089.0	5086.0	5089.0	5087.0	5086.0	5919.0	5086.0	5089.0	447.0	741.0						
2161	5971282014	1007799214	1	77	5395	5397.0	5395.0	5397.0	5395.0	5398.0	5395.0	5397.0	5396.0	5397.0	5960.0	5398.0	5396.0	5396.0	6190.0	5396.0	5398.0	6134.0							
2162	5971282014	861222921	2	121	8000	8007.0	8007.0	8006.0	8007.0	6491.0	8007.0	8006.0	8006.0	8000.0	8000.0	6491.0	8000.0	705.0	508.0	8006.0									
2163	5971282014	302999330	3	96	5514	5516.0	5516.0	5515.0	5516.0	5517.0	5516.0	5514.0	5515.0	5514.0	5514.0	5517.0	5910.0	5515.0	5933.0	5515.0	5517.0	453.0							
2164	5971282014	285319482	4	120	6344	7307.0	6344.0	7307.0	6344.0	6343.0	6344.0	6461.0	7307.0	7307.0	9391.0	6343.0	6461.0	6461.0	9135.0	6461.0	6343.0	469.0							
2165	5971282014	106204137	128	55	5256	5256.0	5257.0	5255.0	5256.0	5258.0	5256.0	5257.0	5257.0	420.0	5255.0	5258.0	5255.0	5257.0	5255.0	560.0	5258.0								
2166	5971282014	1149416608	129	74	5370	5371.0	5370.0	5371.0	5371.0	5370.0	5371.0	5370.0	5371.0	5370.0	5371.0	5372.0	5372.0	5372.0	5371.0	7148.0	5372.0	5372.0							
2167	5971282014	1105500583	130	73	5365	5368.0	5365.0	5368.0	5365.0	5369.0	5368.0	5368.0	5365.0	6119.0	5366.0	5369.0	5366.0	5366.0	6195.0	5366.0	5369.0	6801.0	351.0	6101.0					
2168	5971282014	196228187	131	88	5462	5464.0	5462.0	5464.0	5462.0	5465.0	5462.0	5464.0	5463.0	402.0	5464.0	5465.0	5463.0	5463.0	5903.0	5463.0	5465.0								
2169	5971282014	369461212	132	111	5637	5639.0	5639.0	5638.0	5639.0	5640.0	5639.0	5637.0	5637.0	5637.0	5926.0	5640.0	5638.0	5638.0	791.0	5638.0									
2170	5971245049	110142194	0	94	5505	5506.0	5505.0	5504.0	5505.0	5504.0	5505.0	5504.0	5504.0	5938.0	5507.0	5506.0	5506.0	5506.0	6687.0	5507.0	5507.0	7389.0							
2171	5971245049	126397214	1	88	5462	5463.0	5462.0	5464.0	5462.0	5465.0	5464.0	5464.0	5464.0	5462.0	5463.0	5465.0	5463.0	5463.0											
2172	5971245049	100659811	2	69	5339	5340.0	5339.0	5340.0	5339.0	5342.0	5339.0	5340.0	5340.0	5341.0	6370.0	5342.0	5341.0	5341.0	733.0	5341.0	5342.0	6371.0							
2173	5971245049	169416589	3	9	5048	5050.0	5048.0	5051.0	5049.0	5051.0	5051.0	5051.0	5048.0	5048.0	5050.0	5049.0	5050.0	5050.0	6397.0	5902.0									
2174	5971245049	137021269	4	129	6495	6583.0	6582.0	6583.0	6583.0	6598.0	6583.0	6495.0	6495.0	6495.0	5938.0	6598.0	6582.0	6582.0	5934.0	6582.0	6598.0								
2175	5971245049	257945712	128	128	6488	6483.0	6488.0	6483.0	6488.0	6482.0	6488.0	6483.0	6483.0	5959.0	6480.0	6482.0	6480.0	6480.0											
2176	5971245049	136150642	129	29	5118	5120.0	5120.0	5119.0	5120.0	5119.0	5120.0	5121.0	5119.0	6926.0	5119.0	5121.0	5118.0	5118.0	6946.0	5118.0									
2177	5971245049	106767376	130	86	5450	5448.0	5450.0	7320.0	5450.0	5452.0	5450.0	5448.0	7320.0	7320.0	7320.0	5448.0	5448.0	5452.0											
2178	5971245049	101908305	131	54	5250	631.0	5250.0	5249.0	5250.0	5252.0	5250.0	631.0	631.0	5907.0	631.0	5252.0	5249.0	5249.0	6009.0	5249.0	5252.0								
2179	5971245049	144528954	132	19	5108	5106.0	5106.0	5107.0	5106.0	5107.0	5106.0	5107.0	5107.0	5109.0	6137.0	5109.0	6937.0	6937.0	6153.0	5108.0	5109.0								
2180	5971241473	138857296	0	96	5514	5515.0	5516.0	5516.0	5516.0	5517.0	5516.0	5514.0	5515.0	5910.0	5514.0	5515.0	5514.0	5515.0	6617.0	5517.0									
2181	5971241473	168028715	1	18	5094	5095.0	5096.0	5095.0	5095.0	5097.0	5095.0	5094.0	5094.0	6119.0	5094.0	5097.0	5096.0	5096.0	763.0	5096.0	5097.0	716.0							
2182	5971241473	139876032	2	25	5041	5042.0	5040.0	5040.0	5040.0	5043.0	5040.0	5041.0	5041.0	6212.0	5041.0	5043.0	5042.0	5042.0	6195.0										
2183	5971241473	202217968	3	17	5098	5100.0	5099.0	5100.0	5098.0	5101.0	5098.0	5100.0	5098.0	7873.0	5100.0	5101.0	5099.0	5099.0	6916.0	5099.0	5101.0								
2184	5971241473	101259972	4	111	5637	5639.0	5639.0	5638.0	5639.0	5640.0	5639.0	5638.0	5638.0	5638.0	5637.0	5640.0	5637.0												
2185	5971241473	277141004	128	48	5224	5222.0	5224.0	5222.0	5222.0	5225.0	5222.0	5223.0	5223.0	6119.0	5223.0	5225.0	5223.0	5224.0	5919.0	5224.0	5225.0	5923.0							
2186	5971241473	143693439	129	43	5685	5090.0	5685.0	5091.0	5091.0	5093.0	5685.0	5091.0	5091.0	5685.0	6299.0	5093.0	5090.0	5090.0	5090.0	832.0									
2187	5971241473	134276083	130	61	5280	5282.0	5280.0	639.0	5280.0	5279.0	5280.0	639.0	639.0	6361.0	639.0	5279.0	5282.0	5282.0	5951.0	5282.0	5279.0	6362.0							
2188	5971241473	107803494	131	126	7710	6470.0	7710.0	6470.0	6470.0	7705.0	6470.0	7701.0	7710.0	7873.0	7710.0	7705.0	7701.0	7701.0	7709.0	7701.0	7705.0								
2189	5971241473	138543123	132	51	5237	5238.0	5237.0	5239.0	5237.0	5240.0	5237.0	5239.0	5239.0	5932.0	5239.0	5240.0	5238.0	5238.0	502.0	5238.0	5240.0								
2190	5971233771	1149416608	0	13	5069	5072.0	5069.0	5071.0	5069.0	5073.0	5069.0	5071.0	5071.0	5071.0	767.0	5072.0	5073.0	5072.0	6326.0	5072.0	5073.0	6402.0							
2191	5971233771	106204137	1	29	5120	5118.0	5120.0	5119.0	5120.0	5121.0	5120.0	5119.0	5119.0	5119.0	5118.0	5121.0	5118.0	6926.0	6945.0	5118.0	5121.0	6151.0							
2192	5971233771	1105500583	2	6	5019	343.0	343.0	5019.0	5019.0	5022.0	5019.0	343.0	5632.0	5921.0	343.0	5022.0	5632.0	730.0	486.0	730.0	5632.0	5022.0	5632.0	6202.0					
2193	5971233771	196228187	3	88	5462	5464.0	5462.0	5464.0	5462.0	5465.0	5462.0	5464.0	5464.0	402.0	5463.0	5465.0	5463.0	5463.0	5903.0	5463.0	5465.0								
2194	5971233771	369461212	4	102	5586	5587.0	5586.0	5585.0	5586.0	5588.0	5586.0	5585.0	5585.0	5585.0	5982.0	5588.0	5587.0	5587.0	6601.0	5587.0									
2195	5971233771	886742476	128	8	5028	5027.0	5028.0	5029.0	5028.0	5030.0	5028.0	5029.0	5027.0	5921.0	5027.0	5030.0	5029.0	5029.0	5906.0	5027.0	5030.0	7021.0	429.0	5918.0					
2196	5971233771	1007799214	129	19	5108	5106.0	5107.0	5106.0	5106.0	5107.0	5106.0	5107.0	5107.0	5109.0	5918.0	5109.0	6937.0	5108.0	6153.0	5108.0	5109.0	7005.0	6932.0						
2197	5971233771	861222921	130	121	8000	8007.0	8007.0	8006.0	8007.0	8000.0	8007.0	6491.0	8000.0	8006.0	8006.0	6491.0	705.0	8000.0	508.0	8006.0	6491.0								
2198	5971233771	302999330	131	15	5083	5082.0	5084.0	5083.0	5083.0	5085.0	5082.0	5082.0	5082.0	6034.0	5083.0	5085.0	5084.0	5084.0	6028.0	5084.0	5085.0								
2199	5971233771	285319482	132	107	5608	5609.0	5608.0	5610.0	5609.0	5612.0	5609.0	5609.0	5610.0	324.0	5610.0	5612.0	5610.0	5608.0	6203.0	5608.0	5612.0	7657.0							
2200	5971206893	257945712	0	128	6488	6483.0	6488.0	6483.0	6488.0	6482.0	6488.0	6483.0	6483.0	5959.0	6482.0	6480.0	6480.0	6480.0	6479.0	6480.0	6482.0								
2201	5971206893	144528954	1	52	5241	5243.0	5241.0	5242.0	5242.0	5244.0	5242.0	5242.0	5241.0	5241.0	5243.0	5243.0	5244.0	5931.0	5243.0	516.0	5244.0	6672.0							
2202	5971206893	106767376	2	101	5582	5581.0	5582.0	5583.0	5582.0	5584.0	5583.0	5582.0	5583.0	5583.0	6034.0	5584.0	5581.0	5581.0	6884.0	5581.0									
2203	5971206893	136150642	3	96	5514	5515.0	5516.0	5516.0	5516.0	5517.0	5515.0	5516.0	5515.0	5918.0	5515.0	5517.0	5514.0	5514.0	6617.0	5514.0	5517.0	453.0							
2204	5971206893	101908305	4	42	5086	5087.0	5088.0	5087.0	5087.0	5088.0	5088.0	5088.0	5089.0	6119.0	5087.0	5089.0	5086.0	5086.0	5919.0	5086.0	5089.0	447.0	741.0						
2205	5971206893	110142194	128	67	5334	5336.0	5334.0	5336.0	5334.0	5337.0	5334.0	5335.0	5336.0	5921.0	5336.0	5337.0	5335.0	5335.0	6148.0	5335.0	5337.0	5976.0							
2206	5971206893	169416589	129	86	5450	5448.0	5450.0	7320.0	5450.0	5452.0	5450.0	5448.0	5448.0	5448.0	7320.0	5452.0	7320.0	7320.0	787.0										
2207	5971206893	100659811	130	129	6495	6583.0	6583.0	6495.0	6583.0	6598.0	6583.0	6495.0	6495.0	5938.0	6582.0	6598.0	6582.0	545.0	6582.0	6582.0	6598.0	6584.0							
2208	5971206893	126397214	131	37	5163	5162.0	5163.0	5164.0	5164.0	5165.0	5164.0	5162.0	5162.0	5162.0	6982.0	5165.0	5164.0	5163.0											
2209	5971206893	137021269	132	16	5104	5102.0	5103.0	5103.0	5103.0	5102.0	5103.0	5105.0	5102.0	5102.0	5959.0	5105.0	5104.0	5104.0	6409.0	5104.0	5105.0								
2210	5971185092	138857296	0	2	5008	5009.0	5009.0	5007.0	5009.0	5010.0	5008.0	5009.0	5007.0	6250.0	5007.0	5007.0	5008.0	5008.0	5993.0	5010.0	5010.0	562.0	6102.0						
2211	5971185092	168028715	1	18	5094	5095.0	5094.0	5096.0	5095.0	5097.0	5095.0	5095.0	5096.0	6119.0	5096.0	5097.0	5094.0	5094.0	5096.0	6289.0	5097.0	716.0	6910.0	673.0	763.0				
2212	5971185092	202217968	2	17	5098	5100.0	5099.0	5100.0	5098.0	5101.0	5100.0	5100.0	5098.0	7873.0	5098.0	5101.0	5099.0	5099.0	6916.0	5099.0	5101.0	6167.0	627.0	5959.0	6016.0				
2213	5971185092	139876032	3	27	5078	5079.0	5080.0	5078.0	5078.0	5081.0	5078.0	5079.0	5079.0	6034.0	5079.0	5081.0	5080.0	5080.0	5080.0	6877.0	5081.0	6295.0							
2214	5971185092	101259972	4	103	5591	5589.0	5591.0	5589.0	5589.0	5594.0	5591.0	5593.0	5591.0	5593.0	5917.0	5594.0	5589.0	5593.0	6171.0	5593.0	5594.0	6827.0							
2215	5971185092	277141004	128	8	5029	5028.0	5028.0	5027.0	5028.0	5030.0	5028.0	730.0	730.0	5921.0	5029.0	5030.0	5029.0	5029.0	5906.0	5027.0	5027.0	5030.0	5027.0	7021.0	429.0	5918.0			
2216	5971185092	143693439	129	51	5238	5237.0	5237.0	5239.0	5237.0	5240.0	5237.0	5239.0	5239.0	5932.0	5238.0	5240.0	5238.0	5238.0	502.0	5239.0	5240.0	7028.0							
2217	5971185092	107803494	130	19	5108	5106.0	5106.0	5107.0	5106.0	5109.0	5106.0	5107.0	5107.0	6137.0	5107.0	5109.0	5108.0	6937.0	718.0	6937.0	5109.0	6122.0	6932.0						
2218	5971185092	138543123	131	119	6339	6341.0	6342.0	6339.0	6339.0	6340.0	6339.0	6342.0	6342.0	6342.0	515.0	6340.0	6341.0	6341.0	780.0	6341.0	6340.0	7859.0							
2219	5971185092	134276083	132	55	5256	5255.0	5256.0	5257.0	5256.0	5258.0	5256.0	5257.0	5257.0	5257.0	5255.0	5255.0	5255.0	420.0	6365.0	5258.0	5258.0	6047.0	6624.0						
2220	5971157434	110142194	0	72	5362	5363.0	5363.0	5362.0	5363.0	5364.0	5363.0	5361.0	5361.0	5361.0	5361.0	5364.0	487.0	5362.0	6653.0	5362.0	5364.0	6652.0							
2221	5971157434	126397214	1	103	5591	5589.0	5591.0	5589.0	5593.0	5589.0	5589.0	5594.0	5593.0	5593.0	5593.0	5594.0	5591.0	5591.0											
2222	5971157434	137021269	2	96	5514	5516.0	5516.0	5515.0	5516.0	5517.0	5516.0	5514.0	5514.0	5514.0	5515.0	5517.0	5515.0	5918.0	6617.0	5515.0	5517.0	6616.0							
2223	5971157434	100659811	3	106	5604	5605.0	5605.0	5603.0	5605.0	5606.0	5605.0	5604.0	5604.0	6172.0	5604.0	5603.0	5603.0	5603.0	6647.0	5606.0	5606.0	5949.0							
2224	5971157434	169416589	4	9	5048	5050.0	5048.0	5051.0	5048.0	5049.0	5051.0	5051.0	5051.0	5048.0	5050.0	5049.0	5050.0	5050.0	6397.0	5902.0	5049.0								
2225	5971157434	257945712	128	85	5442	5444.0	5443.0	5443.0	5444.0	5444.0	5444.0	5447.0	5443.0	5443.0	807.0	5447.0													
2226	5971157434	101908305	129	41	5184	5691.0	5182.0	5184.0	5184.0	5185.0	5184.0	5182.0	5182.0	6250.0	5182.0	5185.0	5691.0	5691.0	5993.0	5691.0	5185.0	6210.0							
2227	5971157434	136150642	130	40	5178	5179.0	5179.0	5180.0	5179.0	5180.0	5181.0	5179.0	5180.0	5180.0	5178.0	5178.0	5181.0	5943.0	5178.0	6532.0									
2228	5971157434	106767376	131	100	7322	5566.0	5565.0	7322.0	7322.0	5568.0	7322.0	5566.0	5566.0	414.0	5566.0	5568.0	5565.0	5565.0											
2229	5971157434	144528954	132	38	5168	7230.0	5168.0	7230.0	5168.0	5177.0	5168.0	7230.0	7230.0	5172.0	5918.0	5177.0	5172.0	5172.0	6160.0	5172.0	5177.0								
2230	5971015974	87177591	0	48	5222	5224.0	5224.0	5223.0	5223.0	5223.0	5223.0	5224.0	5224.0	7047.0	5222.0	5225.0	5222.0	5225.0	6127.0	5222.0	5225.0	6180.0							
2231	5971015974	115141430	1	43	5090	5685.0	5090.0	5685.0	5685.0	5093.0	5685.0	5090.0	5091.0	5090.0	5091.0	5093.0	5091.0	5091.0	832.0	5939.0	5093.0	6367.0							
2232	5971015974	86975889	2	28	5116	5115.0	5116.0	5114.0	5116.0	5117.0	5116.0	5114.0	5114.0	5960.0	5114.0	5117.0	5115.0	5115.0											
2233	5971015974	50828662	3	119	6339	6341.0	6341.0	6342.0	6341.0	8340.0	6341.0	6339.0	6339.0	6339.0	514.0	8340.0	6342.0	6342.0	7655.0										
2234	5971015974	84429681	4	58	5268	5270.0	5268.0	5269.0	5268.0	5267.0	5268.0	5269.0	5269.0	5269.0	6299.0	5267.0	5270.0	5270.0											
2235	5971015974	236858633	128	79	5423	5421.0	5423.0	5422.0	5423.0	5425.0	5423.0	5421.0	5421.0	5421.0	5422.0	5425.0	5422.0	5422.0	5919.0	6137.0	5425.0								
2236	5971015974	92706637	129	17	5098	5100.0	5099.0	5100.0	5098.0	5101.0	5098.0	5100.0	5100.0	5098.0	7873.0	5101.0	5099.0	5099.0	6916.0	5099.0	5101.0	6167.0							
2237	5971015974	86811043	130	98	5525	5526.0	5526.0	5524.0	5526.0	5527.0	5526.0	5525.0	5525.0	5525.0	5959.0	5527.0	5524.0	5524.0	6948.0	5524.0	5527.0	447.0							
2238	5971015974	94364925	131	95	5509	5508.0	5509.0	5511.0	5509.0	5512.0	5509.0	5508.0	5511.0	6405.0	5508.0	5512.0	5508.0	5511.0	5511.0	492.0	5512.0	5939.0	6960.0						
2239	5971015974	192120253	132	128	6488	6483.0	6488.0	6483.0	6488.0	6482.0	6488.0	6480.0	6483.0	6483.0	5959.0	6482.0	6480.0	6480.0	6479.0	6480.0	6482.0								
2240	5970978999	87177591	0	48	5222	5224.0	5224.0	5223.0	5223.0	5224.0	5223.0	5223.0	5224.0	7047.0	5222.0	5225.0	5225.0	5222.0	6127.0	5222.0	5225.0	6180.0							
2241	5970978999	115141430	1	52	5241	5243.0	5241.0	5243.0	5242.0	5244.0	5242.0	5242.0	5242.0	5241.0	5241.0	5244.0	5243.0	509.0	5919.0	5243.0	5244.0	6672.0							
2242	5970978999	86975889	2	2	5008	5009.0	5008.0	5009.0	5009.0	5009.0	5007.0	5010.0	5007.0	6250.0	5007.0	5010.0	5007.0	5008.0	5919.0	5008.0									
2243	5970978999	50828662	3	110	5625	5623.0	5625.0	5623.0	5625.0	5630.0	5631.0	5626.0	5626.0	5626.0	5626.0	5630.0	5623.0	406.0											
2244	5970978999	84429681	4	102	5586	5587.0	5586.0	5585.0	5586.0	5586.0	5588.0	5585.0	5585.0	5588.0	5585.0	5917.0	5587.0	5587.0	6601.0	5587.0									
2245	5970978999	236858633	128	88	5462	5463.0	5464.0	5462.0	5462.0	5465.0	5462.0	5464.0	5464.0	402.0	5464.0	5465.0	5463.0	5463.0	5903.0	5463.0	5465.0								
2246	5970978999	92706637	129	39	5175	5173.0	5173.0	5174.0	5173.0	5176.0	5175.0	5175.0	5175.0	5174.0	6250.0	5176.0	5174.0	5174.0	5907.0	5173.0	5176.0	6407.0							
2247	5970978999	86811043	130	98	5524	5526.0	5526.0	5525.0	5526.0	5527.0	5526.0	5525.0	5525.0	5525.0	5959.0	5527.0	5524.0	5524.0	6948.0	5524.0	5527.0	447.0							
2248	5970978999	94364925	131	41	5182	5184.0	5182.0	5691.0	5184.0	5185.0	5184.0	5184.0	5182.0	5182.0	6250.0	5185.0	5691.0	5691.0	5993.0	5691.0	5185.0	6210.0	7001.0						
2249	5970978999	192120253	132	128	6488	6483.0	6488.0	6483.0	6488.0	6482.0	6488.0	6480.0	6483.0	6483.0	5959.0	6482.0	6480.0	6480.0	6479.0	6480.0									
2250	5970937245	166178728	0	29	5118	5120.0	5120.0	5119.0	5120.0	5121.0	5120.0	5119.0	5119.0	5119.0	5118.0	5121.0	5118.0												
2251	5970937245	43276219	1	18	5094	5095.0	5094.0	5095.0	5095.0	5097.0	5095.0	5096.0	5096.0	5094.0	5094.0	5097.0	5096.0	673.0	5096.0	6289.0									
2252	5970937245	104275965	2	112	5651	5652.0	5652.0	5653.0	5652.0	5654.0	5652.0	5651.0	5651.0																
2253	5970937245	412758827	3	126	6470	7710.0	7710.0	6470.0	6470.0	7705.0	6470.0	7701.0	7710.0	7701.0	7710.0	7705.0	7701.0	7701.0	7709.0										
2254	5970937245	81475303	4	26	5044	5046.0	5044.0	5045.0	5044.0	5047.0	5044.0	5046.0	5045.0	5045.0															
2255	5970937245	38628747	128	91	5485	5487.0	5487.0	5485.0	5487.0	5488.0	5487.0	5485.0	5485.0	5939.0	730.0	5488.0	730.0	730.0											
2256	5970937245	238239590	129	108	5615	5613.0	5613.0	5615.0	5613.0	5616.0	5613.0	5614.0	5614.0	5614.0	5614.0	5616.0	5932.0	5615.0	556.0	5615.0	5616.0								
2257	5970937245	126212866	130	28	5115	5116.0	5116.0	5114.0	5116.0	5117.0	5116.0	5114.0	5114.0	5960.0	5114.0	5117.0	5115.0	5115.0	5115.0										
2258	5970937245	145550466	131	30	5139	5138.0	5140.0	5140.0	5140.0	5141.0	5140.0	5138.0	5138.0	5959.0	5139.0	5141.0	5139.0												
2259	5970937245	97658618	132	8	5028	5028.0	730.0	5028.0	5029.0	5030.0	5028.0	5027.0	5921.0	5029.0	5027.0	5030.0	5027.0	5027.0	628.0	5029.0	5029.0	5030.0	7021.0						
2260	5970873258	166178728	0	28	5116	5115.0	5116.0	5114.0	5114.0	5117.0	5116.0	5116.0	5114.0	5114.0	5960.0	5117.0	5115.0	5115.0	6889.0	5115.0	5117.0	504.0							
2261	5970873258	412758827	1	19	5108	5107.0	5106.0	5106.0	5106.0	5109.0	5106.0	5107.0	5107.0	5107.0	6137.0	5109.0	6937.0	5108.0	6153.0	5108.0	5109.0	6122.0							
2262	5970873258	104275965	2	37	5162	5163.0	5163.0	5162.0	5163.0	5165.0	5163.0	5162.0	5162.0	6982.0	5164.0	5165.0	5164.0	5164.0	6412.0	5164.0	5165.0								
2263	5970873258	43276219	3	18	5094	5095.0	5094.0	5095.0	5095.0	5097.0	5095.0	5096.0	5094.0	5094.0	5096.0	5097.0	5096.0	673.0	6289.0	5096.0	5097.0	716.0	6910.0	6119.0					
2264	5970873258	81475303	4	88	5462	5463.0	5462.0	5464.0	5462.0	5465.0	5462.0	5464.0	5464.0	5464.0	5463.0	5465.0	5463.0	5463.0	5903.0	402.0	5465.0								
2265	5970873258	38628747	128	14	5075	5076.0	5076.0	5075.0	5075.0	5077.0	5075.0	5076.0	5074.0	5931.0	5076.0	5077.0	5074.0	5074.0	507.0	5074.0	5077.0	332.0							
2266	5970873258	238239590	129	13	5069	5072.0	5069.0	5071.0	5069.0	5073.0	5069.0	5071.0	5071.0	5071.0	6009.0	5072.0	5072.0	5072.0	6326.0	5073.0	5073.0	6402.0	407.0						
2267	5970873258	126212866	130	104	5596	5597.0	5596.0	5595.0	5596.0	5598.0	5596.0	5595.0	5595.0	7132.0	5595.0	5598.0	5597.0	5597.0	6671.0	5597.0	5598.0	6141.0							
2268	5970873258	145550466	131	128	6483	6488.0	6488.0	6483.0	6488.0	6482.0	6488.0	6483.0	6483.0	5959.0	6480.0	6482.0	6480.0	6480.0	6479.0	6480.0	6482.0	6490.0							
